Customers State,Orders Quantity,revenue,date
Mato Grosso,2,192.89,2018-03-25
Mato Grosso,2,308.99,2018-03-27
Mato Grosso,3,453.9,2018-03-28
Mato Grosso,1,90.0,2018-03-29
Mato Grosso,1,149.7,2018-03-30
Mato Grosso,1,190.0,2018-03-31
Mato Grosso,2,133.99,2018-04-03
Mato Grosso,4,1157.69,2018-04-04
Mato Grosso,1,226.18,2018-04-05
Mato Grosso,1,1050.0,2018-04-06
Mato Grosso,2,388.21,2018-04-07
Mato Grosso,3,204.33,2018-04-08
Mato Grosso,1,299.9,2018-04-09
Mato Grosso,5,1077.67,2018-04-10
Mato Grosso,1,99.9,2018-04-11
Mato Grosso,3,397.89,2018-04-12
Mato Grosso,2,274.99,2018-04-13
Mato Grosso,3,425.7,2018-04-14
Mato Grosso,2,244.19,2018-04-16
Mato Grosso,2,64.98,2018-04-17
Mato Grosso,4,396.8,2018-04-18
Mato Grosso,3,1352.38,2018-04-19
Mato Grosso,1,49.99,2018-04-21
Mato Grosso,7,684.19,2018-04-23
Mato Grosso,5,451.1,2018-04-24
Mato Grosso,3,358.79,2018-04-25
Mato Grosso,4,671.78,2018-04-26
Mato Grosso,2,419.99,2018-04-27
Mato Grosso,1,149.99,2018-04-29
Mato Grosso,3,963.76,2018-04-30
Mato Grosso,2,249.69,2018-05-01
Mato Grosso,7,956.77,2018-05-02
Mato Grosso,4,2447.9,2018-05-03
Mato Grosso,1,230.0,2018-05-04
Mato Grosso,4,309.69,2018-05-05
Mato Grosso,2,140.6,2018-05-06
Mato Grosso,5,708.88,2018-05-07
Mato Grosso,4,1860.23,2018-05-08
Mato Grosso,3,411.6,2018-05-09
Mato Grosso,4,208.89,2018-05-10
Mato Grosso,3,522.0,2018-05-11
Mato Grosso,3,507.94,2018-05-12
Mato Grosso,1,99.0,2018-05-14
Mato Grosso,6,1039.76,2018-05-15
Mato Grosso,2,825.0,2018-05-17
Mato Grosso,1,169.99,2018-05-18
Mato Grosso,1,89.9,2018-05-19
Mato Grosso,1,13.65,2018-05-20
Mato Grosso,1,35.8,2018-05-21
Mato Grosso,1,679.7,2018-05-23
Mato Grosso,1,35.9,2018-05-24
Mato Grosso,1,34.3,2018-05-25
Mato Grosso,1,50.9,2018-05-27
Mato Grosso,4,462.88,2018-05-28
Mato Grosso,1,35.99,2018-05-29
Mato Grosso,1,99.9,2018-05-30
Mato Grosso,1,34.99,2018-05-31
Mato Grosso,1,2919.4,2018-06-01
Mato Grosso,2,198.7,2018-06-06
Mato Grosso,2,234.9,2018-06-08
Mato Grosso,1,98.0,2018-06-09
Mato Grosso,3,542.1,2018-06-10
Mato Grosso,2,157.98,2018-06-11
Mato Grosso,1,55.0,2018-06-12
Mato Grosso,6,433.69,2018-06-13
Mato Grosso,2,773.19,2018-06-14
Mato Grosso,2,405.89,2018-06-15
Mato Grosso,1,230.0,2018-06-16
Mato Grosso,3,644.49,2018-06-18
Mato Grosso,5,352.68,2018-06-19
Mato Grosso,3,219.7,2018-06-20
Mato Grosso,2,549.9,2018-06-21
Mato Grosso,3,259.99,2018-06-22
Mato Grosso,2,402.99,2018-06-23
Mato Grosso,2,132.7,2018-06-24
Mato Grosso,3,483.24,2018-06-25
Mato Grosso,1,15.9,2018-06-26
Mato Grosso,4,337.57,2018-06-27
Mato Grosso,3,327.99,2018-06-28
Mato Grosso,2,397.89,2018-06-29
Mato Grosso,2,161.4,2018-06-30
Mato Grosso,3,2631.9,2018-07-01
Mato Grosso,3,316.0,2018-07-02
Mato Grosso,1,109.0,2018-07-03
Mato Grosso,1,189.98,2018-07-04
Mato Grosso,1,200.0,2018-07-06
Mato Grosso,1,194.0,2018-07-09
Mato Grosso,1,299.99,2018-07-10
Mato Grosso,1,49.0,2018-07-11
Mato Grosso,1,28.99,2018-07-12
Mato Grosso,3,699.0,2018-07-13
Mato Grosso,2,798.98,2018-07-15
Mato Grosso,1,14.9,2018-07-16
Mato Grosso,1,159.8,2018-07-17
Mato Grosso,1,49.99,2018-07-18
Mato Grosso,2,189.84,2018-07-20
Mato Grosso,1,219.98,2018-07-21
Mato Grosso,4,622.89,2018-07-22
Mato Grosso,3,210.0,2018-07-23
Mato Grosso,2,98.89,2018-07-24
Mato Grosso,2,187.0,2018-07-25
Mato Grosso,3,1018.1,2018-07-27
Mato Grosso,1,64.86,2018-07-28
Mato Grosso,2,64.98,2018-07-29
Mato Grosso,3,1337.69,2018-07-30
Mato Grosso,3,843.88,2018-07-31
Mato Grosso,2,459.69,2018-08-01
Mato Grosso,1,49.99,2018-08-02
Mato Grosso,4,394.79,2018-08-03
Mato Grosso,2,164.7,2018-08-04
Mato Grosso,3,246.2,2018-08-05
Mato Grosso,1,174.99,2018-08-06
Mato Grosso,2,114.98,2018-08-07
Mato Grosso,2,539.9,2018-08-08
Mato Grosso,1,291.0,2018-08-10
Mato Grosso,1,119.85,2018-08-11
Mato Grosso,5,644.2,2018-08-12
Mato Grosso,1,29.99,2018-08-13
Mato Grosso,2,245.89,2018-08-14
Mato Grosso,2,51.99,2018-08-15
Mato Grosso,1,144.99,2018-08-16
Mato Grosso,5,275.09,2018-08-17
Mato Grosso,1,118.0,2018-08-19
Mato Grosso,2,319.8,2018-08-20
Mato Grosso,1,99.0,2018-08-22
Mato Grosso,1,163.19,2018-08-24
Mato Grosso do Sul,1,149.0,2017-01-22
Mato Grosso do Sul,1,49.99,2017-02-04
Mato Grosso do Sul,3,219.95,2017-02-07
Mato Grosso do Sul,1,44.0,2017-02-08
Mato Grosso do Sul,2,6827.9,2017-02-12
Mato Grosso do Sul,1,21.99,2017-02-13
Mato Grosso do Sul,1,80.99,2017-02-18
Mato Grosso do Sul,1,32.99,2017-02-20
Mato Grosso do Sul,1,241.98,2017-02-25
Mato Grosso do Sul,1,89.0,2017-03-01
Mato Grosso do Sul,2,1116.99,2017-03-03
Mato Grosso do Sul,1,50.9,2017-03-04
Mato Grosso do Sul,1,61.9,2017-03-06
Mato Grosso do Sul,1,2999.89,2017-03-08
Mato Grosso do Sul,3,527.99,2017-03-09
Mato Grosso do Sul,1,51.4,2017-03-12
Mato Grosso do Sul,1,115.0,2017-03-13
Mato Grosso do Sul,1,64.99,2017-03-14
Mato Grosso do Sul,1,195.0,2017-03-18
Mato Grosso do Sul,1,26.9,2017-03-19
Mato Grosso do Sul,1,34.9,2017-03-20
Mato Grosso do Sul,1,449.0,2017-03-23
Mato Grosso do Sul,2,259.69,2017-03-24
Mato Grosso do Sul,1,409.0,2017-03-27
Mato Grosso do Sul,1,89.9,2017-04-01
Mato Grosso do Sul,1,199.0,2017-04-14
Mato Grosso do Sul,1,99.9,2017-04-17
Mato Grosso do Sul,1,198.0,2017-04-19
Mato Grosso do Sul,1,124.9,2017-04-20
Mato Grosso do Sul,1,113.0,2017-04-21
Mato Grosso do Sul,1,29.9,2017-04-23
Mato Grosso do Sul,1,34.9,2017-04-24
Mato Grosso do Sul,1,207.06,2017-04-25
Mato Grosso do Sul,5,742.5,2017-04-26
Mato Grosso do Sul,1,65.0,2017-04-28
Mato Grosso do Sul,1,49.8,2017-05-01
Mato Grosso do Sul,1,186.0,2017-05-04
Mato Grosso do Sul,1,59.9,2017-05-05
Mato Grosso do Sul,3,105.0,2017-05-06
Mato Grosso do Sul,2,78.0,2017-05-07
Mato Grosso do Sul,1,99.99,2017-05-08
Mato Grosso do Sul,1,219.99,2017-05-12
Mato Grosso do Sul,1,229.9,2017-05-13
Mato Grosso do Sul,1,41.9,2017-05-15
Mato Grosso do Sul,2,225.41,2017-05-16
Mato Grosso do Sul,1,349.0,2017-05-17
Mato Grosso do Sul,1,19.9,2017-05-19
Mato Grosso do Sul,1,169.9,2017-05-20
Mato Grosso do Sul,2,209.89,2017-05-22
Mato Grosso do Sul,1,169.99,2017-05-23
Mato Grosso do Sul,2,576.38,2017-05-24
Mato Grosso do Sul,1,16.5,2017-05-25
Mato Grosso do Sul,1,131.9,2017-05-26
Mato Grosso do Sul,2,358.99,2017-05-29
Mato Grosso do Sul,1,89.0,2017-05-31
Mato Grosso do Sul,2,179.89,2017-06-02
Mato Grosso do Sul,1,27.9,2017-06-03
Mato Grosso do Sul,2,154.8,2017-06-04
Mato Grosso do Sul,1,59.9,2017-06-05
Mato Grosso do Sul,1,99.0,2017-06-06
Mato Grosso do Sul,3,467.2,2017-06-08
Mato Grosso do Sul,1,155.0,2017-06-09
Mato Grosso do Sul,2,260.22,2017-06-12
Mato Grosso do Sul,2,75.82,2017-06-14
Mato Grosso do Sul,1,88.9,2017-06-15
Mato Grosso do Sul,1,39.9,2017-06-23
Mato Grosso do Sul,1,52.5,2017-06-24
Mato Grosso do Sul,1,1250.0,2017-06-26
Mato Grosso do Sul,3,158.89,2017-06-28
Mato Grosso do Sul,2,326.8,2017-06-29
Mato Grosso do Sul,3,410.7,2017-06-30
Mato Grosso do Sul,1,139.99,2017-07-02
Mato Grosso do Sul,2,306.9,2017-07-07
Mato Grosso do Sul,2,269.6,2017-07-09
Mato Grosso do Sul,3,302.8,2017-07-10
Mato Grosso do Sul,2,196.89,2017-07-11
Mato Grosso do Sul,1,39.9,2017-07-12
Mato Grosso do Sul,1,1160.0,2017-07-15
Mato Grosso do Sul,2,254.99,2017-07-19
Mato Grosso do Sul,1,99.9,2017-07-23
Mato Grosso do Sul,1,236.0,2017-07-24
Mato Grosso do Sul,2,79.89,2017-07-25
Mato Grosso do Sul,3,274.39,2017-07-26
Mato Grosso do Sul,1,31.8,2017-07-27
Mato Grosso do Sul,1,189.99,2017-07-29
Mato Grosso do Sul,1,50.0,2017-07-30
Mato Grosso do Sul,1,89.9,2017-07-31
Mato Grosso do Sul,1,89.9,2017-08-01
Mato Grosso do Sul,2,300.89,2017-08-04
Mato Grosso do Sul,1,16.9,2017-08-06
Mato Grosso do Sul,1,139.9,2017-08-07
Mato Grosso do Sul,2,494.99,2017-08-08
Mato Grosso do Sul,3,384.9,2017-08-09
Mato Grosso do Sul,2,209.8,2017-08-15
Mato Grosso do Sul,1,119.9,2017-08-17
Mato Grosso do Sul,2,239.89,2017-08-18
Mato Grosso do Sul,2,194.89,2017-08-20
Mato Grosso do Sul,1,205.0,2017-08-22
Mato Grosso do Sul,1,145.99,2017-08-25
Mato Grosso do Sul,1,19.9,2017-08-26
Mato Grosso do Sul,1,79.0,2017-08-27
Mato Grosso do Sul,2,359.97,2017-08-28
Mato Grosso do Sul,1,839.8,2017-08-30
Mato Grosso do Sul,1,887.0,2017-09-03
Mato Grosso do Sul,1,299.0,2017-09-04
Mato Grosso do Sul,1,99.9,2017-09-05
Mato Grosso do Sul,1,169.9,2017-09-06
Mato Grosso do Sul,1,89.99,2017-09-07
Mato Grosso do Sul,2,409.8,2017-09-08
Mato Grosso do Sul,4,560.36,2017-09-11
Mato Grosso do Sul,1,40.9,2017-09-12
Mato Grosso do Sul,2,89.8,2017-09-13
Mato Grosso do Sul,2,373.9,2017-09-14
Mato Grosso do Sul,1,179.9,2017-09-15
Mato Grosso do Sul,2,129.6,2017-09-16
Mato Grosso do Sul,2,242.99,2017-09-17
Mato Grosso do Sul,1,59.9,2017-09-18
Mato Grosso do Sul,2,148.89,2017-09-19
Mato Grosso do Sul,1,99.99,2017-09-20
Mato Grosso do Sul,3,590.9,2017-09-21
Mato Grosso do Sul,1,192.0,2017-09-22
Mato Grosso do Sul,1,23.99,2017-09-24
Mato Grosso do Sul,1,55.0,2017-09-26
Mato Grosso do Sul,1,159.0,2017-09-30
Mato Grosso do Sul,1,119.99,2017-10-02
Mato Grosso do Sul,3,1658.8,2017-10-03
Mato Grosso do Sul,1,109.0,2017-10-05
Mato Grosso do Sul,2,478.8,2017-10-06
Mato Grosso do Sul,1,29.99,2017-10-07
Mato Grosso do Sul,1,119.89,2017-10-09
Mato Grosso do Sul,1,139.9,2017-10-10
Mato Grosso do Sul,3,251.79,2017-10-12
Mato Grosso do Sul,2,92.64,2017-10-13
Mato Grosso do Sul,1,1490.0,2017-10-16
Mato Grosso do Sul,1,110.0,2017-10-17
Mato Grosso do Sul,1,25.0,2017-10-18
Mato Grosso do Sul,3,294.8,2017-10-19
Mato Grosso do Sul,4,345.39,2017-10-20
Mato Grosso do Sul,1,330.0,2017-10-25
Mato Grosso do Sul,1,42.99,2017-10-26
Mato Grosso do Sul,1,99.9,2017-10-27
Mato Grosso do Sul,3,370.16,2017-10-29
Mato Grosso do Sul,2,158.8,2017-10-31
Mato Grosso do Sul,2,577.0,2017-11-01
Mato Grosso do Sul,1,115.0,2017-11-02
Mato Grosso do Sul,1,1050.0,2017-11-03
Mato Grosso do Sul,1,799.99,2017-11-04
Mato Grosso do Sul,4,347.38,2017-11-05
Mato Grosso do Sul,2,205.19,2017-11-08
Mato Grosso do Sul,1,43.0,2017-11-09
Mato Grosso do Sul,2,138.7,2017-11-10
Mato Grosso do Sul,1,44.99,2017-11-11
Mato Grosso do Sul,2,194.8,2017-11-14
Mato Grosso do Sul,1,31.9,2017-11-15
Mato Grosso do Sul,2,227.9,2017-11-17
Mato Grosso do Sul,2,143.39,2017-11-19
Mato Grosso do Sul,2,85.97,2017-11-20
Mato Grosso do Sul,2,193.9,2017-11-21
Mato Grosso do Sul,1,18.6,2017-11-22
Mato Grosso do Sul,9,1073.0,2017-11-24
Mato Grosso do Sul,5,572.38,2017-11-25
Mato Grosso do Sul,1,89.9,2017-11-26
Mato Grosso do Sul,1,99.9,2017-11-27
Mato Grosso do Sul,2,168.9,2017-11-28
Mato Grosso do Sul,1,27.99,2017-11-29
Mato Grosso do Sul,5,790.28,2017-12-01
Mato Grosso do Sul,2,254.9,2017-12-04
Mato Grosso do Sul,1,28.9,2017-12-05
Mato Grosso do Sul,2,524.65,2017-12-06
Mato Grosso do Sul,2,300.91,2017-12-07
Mato Grosso do Sul,1,69.99,2017-12-10
Mato Grosso do Sul,2,189.98,2017-12-11
Mato Grosso do Sul,1,159.9,2017-12-12
Mato Grosso do Sul,4,359.8,2017-12-14
Mato Grosso do Sul,1,56.99,2017-12-15
Mato Grosso do Sul,1,79.99,2017-12-16
Mato Grosso do Sul,1,359.0,2017-12-17
Mato Grosso do Sul,1,169.9,2017-12-18
Mato Grosso do Sul,1,135.0,2017-12-19
Mato Grosso do Sul,1,122.99,2017-12-20
Mato Grosso do Sul,4,1081.8,2017-12-21
Mato Grosso do Sul,2,217.39,2017-12-22
Mato Grosso do Sul,1,149.99,2017-12-23
Mato Grosso do Sul,2,212.9,2017-12-26
Mato Grosso do Sul,1,142.99,2017-12-31
Mato Grosso do Sul,1,100.0,2018-01-01
Mato Grosso do Sul,2,136.98,2018-01-02
Mato Grosso do Sul,4,528.79,2018-01-03
Mato Grosso do Sul,4,1608.89,2018-01-04
Mato Grosso do Sul,1,24.5,2018-01-05
Mato Grosso do Sul,3,327.68,2018-01-06
Mato Grosso do Sul,1,129.8,2018-01-07
Mato Grosso do Sul,5,489.78,2018-01-08
Mato Grosso do Sul,4,387.94,2018-01-09
Mato Grosso do Sul,4,240.8,2018-01-10
Mato Grosso do Sul,3,189.6,2018-01-11
Mato Grosso do Sul,1,47.49,2018-01-12
Mato Grosso do Sul,2,1728.99,2018-01-13
Mato Grosso do Sul,2,130.8,2018-01-14
Mato Grosso do Sul,2,49.8,2018-01-15
Mato Grosso do Sul,2,699.9,2018-01-16
Mato Grosso do Sul,6,195.89,2018-01-17
Mato Grosso do Sul,1,250.0,2018-01-19
Mato Grosso do Sul,1,118.89,2018-01-20
Mato Grosso do Sul,3,608.9,2018-01-21
Mato Grosso do Sul,4,494.49,2018-01-22
Mato Grosso do Sul,2,76.9,2018-01-23
Mato Grosso do Sul,5,653.19,2018-01-24
Mato Grosso do Sul,2,308.9,2018-01-25
Mato Grosso do Sul,1,34.9,2018-01-26
Mato Grosso do Sul,1,240.0,2018-01-27
Mato Grosso do Sul,1,165.0,2018-01-29
Mato Grosso do Sul,1,89.99,2018-01-30
Mato Grosso do Sul,1,41.97,2018-01-31
Mato Grosso do Sul,2,212.9,2018-02-01
Mato Grosso do Sul,4,371.6,2018-02-03
Mato Grosso do Sul,4,746.9,2018-02-04
Mato Grosso do Sul,1,13.65,2018-02-06
Mato Grosso do Sul,1,66.9,2018-02-07
Mato Grosso do Sul,3,94.7,2018-02-08
Mato Grosso do Sul,1,245.0,2018-02-09
Mato Grosso do Sul,1,159.9,2018-02-10
Mato Grosso do Sul,1,235.0,2018-02-11
Mato Grosso do Sul,4,185.86,2018-02-12
Mato Grosso do Sul,6,349.89,2018-02-13
Mato Grosso do Sul,3,494.89,2018-02-14
Mato Grosso do Sul,1,269.9,2018-02-15
Mato Grosso do Sul,1,299.0,2018-02-16
Mato Grosso do Sul,3,444.8,2018-02-17
Mato Grosso do Sul,2,218.0,2018-02-18
Mato Grosso do Sul,2,53.64,2018-02-19
Mato Grosso do Sul,2,617.9,2018-02-20
Mato Grosso do Sul,3,559.99,2018-02-21
Mato Grosso do Sul,3,167.79,2018-02-22
Mato Grosso do Sul,2,556.99,2018-02-24
Mato Grosso do Sul,2,559.7,2018-02-25
Mato Grosso do Sul,6,560.3,2018-02-26
Mato Grosso do Sul,3,764.09,2018-02-27
Mato Grosso do Sul,3,343.9,2018-02-28
Mato Grosso do Sul,1,138.99,2018-03-01
Mato Grosso do Sul,4,137.37,2018-03-02
Mato Grosso do Sul,1,349.9,2018-03-03
Mato Grosso do Sul,1,71.5,2018-03-04
Mato Grosso do Sul,1,149.9,2018-03-05
Mato Grosso do Sul,4,583.8,2018-03-06
Mato Grosso do Sul,2,426.5,2018-03-08
Mato Grosso do Sul,2,153.9,2018-03-09
Mato Grosso do Sul,2,166.99,2018-03-10
Mato Grosso do Sul,3,379.7,2018-03-11
Mato Grosso do Sul,5,449.3,2018-03-12
Mato Grosso do Sul,3,239.19,2018-03-13
Mato Grosso do Sul,1,59.9,2018-03-14
Mato Grosso do Sul,4,456.89,2018-03-16
Mato Grosso do Sul,6,836.53,2018-03-19
Mato Grosso do Sul,2,77.64,2018-03-21
Mato Grosso do Sul,3,540.3,2018-03-23
Mato Grosso do Sul,2,67.8,2018-03-25
Mato Grosso do Sul,2,567.9,2018-03-26
Mato Grosso do Sul,3,217.89,2018-03-27
Mato Grosso do Sul,1,69.9,2018-03-28
Mato Grosso do Sul,1,179.49,2018-03-29
Mato Grosso do Sul,1,54.9,2018-03-30
Mato Grosso do Sul,3,1022.8,2018-03-31
Mato Grosso do Sul,1,47.9,2018-04-01
Mato Grosso do Sul,1,49.0,2018-04-03
Mato Grosso do Sul,3,369.8,2018-04-04
Mato Grosso do Sul,2,200.8,2018-04-06
Mato Grosso do Sul,3,244.2,2018-04-07
Mato Grosso do Sul,1,59.8,2018-04-08
Mato Grosso do Sul,2,261.7,2018-04-09
Mato Grosso do Sul,2,189.59,2018-04-10
Mato Grosso do Sul,1,299.99,2018-04-11
Mato Grosso do Sul,3,76.6,2018-04-12
Mato Grosso do Sul,2,198.4,2018-04-13
Mato Grosso do Sul,4,498.57,2018-04-16
Mato Grosso do Sul,2,318.0,2018-04-18
Mato Grosso do Sul,1,358.8,2018-04-19
Mato Grosso do Sul,2,798.9,2018-04-20
Mato Grosso do Sul,1,145.9,2018-04-22
Mato Grosso do Sul,3,255.74,2018-04-23
Mato Grosso do Sul,3,704.8,2018-04-24
Mato Grosso do Sul,4,622.39,2018-04-25
Mato Grosso do Sul,1,34.99,2018-04-27
Mato Grosso do Sul,1,139.98,2018-04-29
Mato Grosso do Sul,1,37.9,2018-05-01
Mato Grosso do Sul,2,143.9,2018-05-02
Mato Grosso do Sul,1,100.0,2018-05-03
Mato Grosso do Sul,2,239.99,2018-05-04
Mato Grosso do Sul,2,269.0,2018-05-05
Mato Grosso do Sul,2,807.39,2018-05-06
Mato Grosso do Sul,2,219.9,2018-05-08
Mato Grosso do Sul,3,250.12,2018-05-09
Mato Grosso do Sul,3,2168.8,2018-05-10
Mato Grosso do Sul,1,235.98,2018-05-11
Mato Grosso do Sul,3,274.5,2018-05-13
Mato Grosso do Sul,1,128.0,2018-05-14
Mato Grosso do Sul,1,13.65,2018-05-15
Mato Grosso do Sul,2,478.99,2018-05-16
Mato Grosso do Sul,2,89.89,2018-05-17
Mato Grosso do Sul,2,1157.45,2018-05-18
Mato Grosso do Sul,5,329.87,2018-05-21
Mato Grosso do Sul,1,139.8,2018-05-22
Mato Grosso do Sul,2,2087.89,2018-05-24
Mato Grosso do Sul,2,407.9,2018-05-25
Mato Grosso do Sul,1,40.35,2018-05-26
Mato Grosso do Sul,3,275.79,2018-05-28
Mato Grosso do Sul,1,83.99,2018-05-30
Mato Grosso do Sul,2,439.8,2018-06-01
Mato Grosso do Sul,3,545.59,2018-06-03
Mato Grosso do Sul,1,119.9,2018-06-04
Mato Grosso do Sul,1,31.9,2018-06-05
Mato Grosso do Sul,3,119.7,2018-06-06
Mato Grosso do Sul,3,1295.89,2018-06-07
Mato Grosso do Sul,2,258.8,2018-06-08
Mato Grosso do Sul,1,70.0,2018-06-09
Mato Grosso do Sul,2,304.89,2018-06-10
Mato Grosso do Sul,1,1099.0,2018-06-11
Mato Grosso do Sul,1,247.9,2018-06-12
Mato Grosso do Sul,3,188.49,2018-06-13
Mato Grosso do Sul,2,349.7,2018-06-14
Mato Grosso do Sul,2,52.46,2018-06-15
Mato Grosso do Sul,3,388.9,2018-06-16
Mato Grosso do Sul,1,239.0,2018-06-17
Mato Grosso do Sul,1,79.99,2018-06-18
Mato Grosso do Sul,1,67.99,2018-06-19
Mato Grosso do Sul,4,351.0,2018-06-20
Mato Grosso do Sul,1,100.0,2018-06-21
Mato Grosso do Sul,3,329.98,2018-06-23
Mato Grosso do Sul,1,79.99,2018-06-24
Mato Grosso do Sul,2,1570.9,2018-06-25
Mato Grosso do Sul,4,515.7,2018-06-26
Mato Grosso do Sul,1,39.78,2018-06-28
Mato Grosso do Sul,1,29.9,2018-07-02
Mato Grosso do Sul,1,86.25,2018-07-05
Mato Grosso do Sul,1,44.99,2018-07-08
Mato Grosso do Sul,1,311.9,2018-07-10
Mato Grosso do Sul,4,528.55,2018-07-14
Mato Grosso do Sul,2,579.98,2018-07-15
Mato Grosso do Sul,4,133.59,2018-07-16
Mato Grosso do Sul,1,32.9,2018-07-17
Mato Grosso do Sul,2,211.0,2018-07-18
Mato Grosso do Sul,4,455.79,2018-07-19
Mato Grosso do Sul,5,634.69,2018-07-20
Mato Grosso do Sul,1,199.75,2018-07-21
Mato Grosso do Sul,2,337.9,2018-07-22
Mato Grosso do Sul,2,164.0,2018-07-23
Mato Grosso do Sul,1,277.9,2018-07-24
Mato Grosso do Sul,6,972.5,2018-07-25
Mato Grosso do Sul,2,154.99,2018-07-26
Mato Grosso do Sul,1,48.9,2018-07-27
Mato Grosso do Sul,1,99.0,2018-07-28
Mato Grosso do Sul,2,326.9,2018-07-29
Mato Grosso do Sul,3,1054.55,2018-07-30
Mato Grosso do Sul,2,124.9,2018-07-31
Mato Grosso do Sul,4,495.44,2018-08-01
Mato Grosso do Sul,3,836.89,2018-08-02
Mato Grosso do Sul,3,384.86,2018-08-03
Mato Grosso do Sul,1,169.99,2018-08-04
Mato Grosso do Sul,5,1525.72,2018-08-06
Mato Grosso do Sul,2,154.9,2018-08-07
Mato Grosso do Sul,1,169.9,2018-08-08
Mato Grosso do Sul,5,509.68,2018-08-10
Mato Grosso do Sul,1,34.99,2018-08-11
Mato Grosso do Sul,1,330.0,2018-08-12
Mato Grosso do Sul,2,222.69,2018-08-14
Mato Grosso do Sul,3,296.0,2018-08-16
Mato Grosso do Sul,1,68.0,2018-08-17
Mato Grosso do Sul,2,269.88,2018-08-19
Mato Grosso do Sul,1,82.49,2018-08-21
Minas Gerais,1,74.9,2016-10-03
Minas Gerais,10,1573.74,2016-10-04
Minas Gerais,9,788.34,2016-10-05
Minas Gerais,4,391.78,2016-10-06
Minas Gerais,5,505.3,2016-10-07
Minas Gerais,2,359.8,2016-10-08
Minas Gerais,5,690.86,2016-10-09
Minas Gerais,4,426.49,2016-10-10
Minas Gerais,2,269.89,2017-01-06
Minas Gerais,1,370.0,2017-01-07
Minas Gerais,1,349.99,2017-01-09
Minas Gerais,4,1018.99,2017-01-11
Minas Gerais,3,496.8,2017-01-12
Minas Gerais,4,919.8,2017-01-13
Minas Gerais,4,184.39,2017-01-14
Minas Gerais,2,400.98,2017-01-15
Minas Gerais,3,955.96,2017-01-16
Minas Gerais,3,263.7,2017-01-17
Minas Gerais,4,498.7,2017-01-18
Minas Gerais,7,911.7,2017-01-19
Minas Gerais,4,432.63,2017-01-20
Minas Gerais,3,547.85,2017-01-21
Minas Gerais,4,436.87,2017-01-22
Minas Gerais,5,1134.64,2017-01-23
Minas Gerais,4,292.89,2017-01-24
Minas Gerais,6,701.66,2017-01-25
Minas Gerais,11,1248.25,2017-01-26
Minas Gerais,9,1399.29,2017-01-27
Minas Gerais,3,619.8,2017-01-28
Minas Gerais,3,493.89,2017-01-29
Minas Gerais,9,1639.25,2017-01-30
Minas Gerais,7,653.77,2017-01-31
Minas Gerais,9,960.56,2017-02-01
Minas Gerais,11,1562.94,2017-02-02
Minas Gerais,7,1360.4,2017-02-03
Minas Gerais,7,751.49,2017-02-04
Minas Gerais,9,521.42,2017-02-05
Minas Gerais,10,890.98,2017-02-06
Minas Gerais,23,2537.67,2017-02-07
Minas Gerais,14,1517.94,2017-02-08
Minas Gerais,8,1209.59,2017-02-09
Minas Gerais,10,1590.98,2017-02-10
Minas Gerais,7,501.55,2017-02-11
Minas Gerais,12,914.36,2017-02-12
Minas Gerais,14,1358.62,2017-02-13
Minas Gerais,14,2490.71,2017-02-14
Minas Gerais,10,1028.3,2017-02-15
Minas Gerais,8,768.78,2017-02-16
Minas Gerais,6,731.7,2017-02-17
Minas Gerais,6,687.68,2017-02-18
Minas Gerais,6,553.76,2017-02-19
Minas Gerais,6,640.76,2017-02-20
Minas Gerais,5,1838.59,2017-02-21
Minas Gerais,9,1052.83,2017-02-22
Minas Gerais,4,340.7,2017-02-23
Minas Gerais,5,474.75,2017-02-24
Minas Gerais,8,452.27,2017-02-25
Minas Gerais,8,726.85,2017-02-26
Minas Gerais,5,426.37,2017-02-27
Minas Gerais,10,1802.83,2017-02-28
Minas Gerais,10,1069.64,2017-03-01
Minas Gerais,11,1090.32,2017-03-02
Minas Gerais,9,847.34,2017-03-03
Minas Gerais,7,1149.16,2017-03-04
Minas Gerais,12,725.87,2017-03-05
Minas Gerais,14,1402.41,2017-03-06
Minas Gerais,12,1611.58,2017-03-07
Minas Gerais,13,1207.29,2017-03-08
Minas Gerais,14,2376.85,2017-03-09
Minas Gerais,13,1022.06,2017-03-10
Minas Gerais,8,1786.6,2017-03-11
Minas Gerais,12,1530.31,2017-03-12
Minas Gerais,14,1430.85,2017-03-13
Minas Gerais,12,990.46,2017-03-14
Minas Gerais,10,1724.2,2017-03-15
Minas Gerais,15,1388.27,2017-03-16
Minas Gerais,9,1600.77,2017-03-17
Minas Gerais,6,290.68,2017-03-18
Minas Gerais,6,421.03,2017-03-19
Minas Gerais,14,4199.87,2017-03-20
Minas Gerais,12,1885.34,2017-03-21
Minas Gerais,17,1128.82,2017-03-22
Minas Gerais,21,2097.05,2017-03-23
Minas Gerais,8,924.07,2017-03-24
Minas Gerais,10,549.02,2017-03-25
Minas Gerais,2,529.0,2017-03-26
Minas Gerais,13,1756.38,2017-03-27
Minas Gerais,18,2450.89,2017-03-28
Minas Gerais,11,1255.14,2017-03-29
Minas Gerais,10,869.17,2017-03-30
Minas Gerais,9,882.65,2017-03-31
Minas Gerais,8,933.3,2017-04-01
Minas Gerais,12,2836.37,2017-04-02
Minas Gerais,9,1326.09,2017-04-03
Minas Gerais,8,1190.77,2017-04-04
Minas Gerais,14,2754.54,2017-04-05
