product_category_en,Revenue,Order Date
bed_bath_table,89.9,2017-05-18
sports_leisure,29.5,2017-05-18
luggage_accessories,102.9,2017-05-18
computers_accessories,39.9,2017-05-18
computers_accessories,79.0,2017-05-18
health_beauty,290.0,2017-05-18
home_construction,630.5,2017-05-18
,34.99,2017-05-18
sports_leisure,308.0,2017-05-18
stationery,45.9,2017-05-18
luggage_accessories,102.9,2017-05-18
small_appliances,129.0,2017-05-18
furniture_decor,251.8,2017-05-18
housewares,79.8,2017-05-18
cool_stuff,129.99,2017-05-18
furniture_living_room,103.97,2017-05-18
watches_gifts,775.0,2017-05-18
fashion_bags_accessories,49.9,2017-05-18
computers_accessories,335.9,2017-05-18
computers_accessories,199.9,2017-05-18
health_beauty,64.0,2017-05-18
furniture_living_room,103.97,2017-05-18
garden_tools,169.9,2017-05-18
perfumery,309.9,2017-05-18
housewares,77.63,2017-05-18
bed_bath_table,89.9,2017-05-18
watches_gifts,665.56,2017-05-18
auto,147.9,2017-05-18
housewares,59.9,2017-05-18
telephony,7.0,2017-05-18
sports_leisure,69.9,2017-05-18
telephony,39.99,2017-05-18
consoles_games,29.99,2017-05-18
bed_bath_table,34.9,2017-05-18
small_appliances,299.9,2017-05-18
office_furniture,126.99,2017-05-18
home_appliances,39.0,2017-05-18
perfumery,179.9,2017-05-18
sports_leisure,182.0,2017-05-18
computers_accessories,269.0,2017-05-18
perfumery,179.9,2017-05-18
market_place,58.0,2017-05-18
home_construction,71.5,2017-05-18
telephony,12.5,2017-05-18
home_construction,71.5,2017-05-18
perfumery,179.9,2017-05-18
housewares,69.9,2017-05-18
perfumery,139.9,2017-05-18
baby,29.9,2017-05-18
cool_stuff,64.9,2017-05-18
fashion_underwear_beach,5.9,2017-05-18
home_construction,74.0,2017-05-18
auto,139.0,2017-05-18
watches_gifts,208.9,2017-05-18
telephony,16.99,2017-05-18
sports_leisure,43.5,2017-05-18
cool_stuff,217.9,2017-05-18
furniture_decor,34.99,2017-05-18
luggage_accessories,139.9,2017-05-18
housewares,34.98,2017-05-18
kitchen_dining_laundry_garden_furniture,165.99,2017-05-18
telephony,130.0,2017-05-18
telephony,130.0,2017-05-18
telephony,49.0,2017-05-18
fashion_bags_accessories,39.9,2017-05-18
fashion_bags_accessories,49.9,2017-05-18
health_beauty,467.0,2017-05-18
watches_gifts,329.0,2017-05-18
housewares,169.99,2017-05-18
garden_tools,109.99,2017-05-18
perfumery,169.0,2017-05-18
perfumery,84.99,2017-05-18
auto,169.0,2017-05-18
cool_stuff,59.99,2017-05-18
sports_leisure,43.5,2017-05-18
bed_bath_table,87.0,2017-05-18
sports_leisure,120.0,2017-05-18
baby,79.9,2017-05-18
watches_gifts,789.99,2017-05-18
furniture_decor,24.9,2017-05-18
baby,50.0,2017-05-18
health_beauty,467.0,2017-05-18
baby,79.9,2017-05-18
toys,48.9,2017-05-18
kitchen_dining_laundry_garden_furniture,48.9,2017-05-18
perfumery,56.99,2017-05-18
bed_bath_table,59.9,2017-05-18
sports_leisure,69.9,2017-05-18
garden_tools,139.0,2017-05-18
food_drink,95.0,2017-05-18
computers_accessories,31.9,2017-05-18
telephony,10.99,2017-05-18
telephony,48.99,2017-05-18
office_furniture,126.99,2017-05-18
health_beauty,56.99,2017-05-18
telephony,49.0,2017-05-18
watches_gifts,45.0,2017-05-18
kitchen_dining_laundry_garden_furniture,48.9,2017-05-18
sports_leisure,55.0,2017-05-18
sports_leisure,79.99,2017-05-18
air_conditioning,25.99,2017-05-18
baby,110.0,2017-05-18
fashion_bags_accessories,49.99,2017-05-18
housewares,119.9,2017-05-18
garden_tools,199.9,2017-05-18
watches_gifts,208.9,2017-05-18
housewares,118.99,2017-05-18
housewares,79.0,2017-05-18
watches_gifts,208.9,2017-05-18
furniture_decor,140.9,2017-05-18
market_place,62.8,2017-05-18
sports_leisure,68.0,2017-05-18
housewares,54.16,2017-05-18
perfumery,101.0,2017-05-18
watches_gifts,208.9,2017-05-18
cool_stuff,229.99,2017-05-19
fashion_bags_accessories,49.9,2017-05-19
health_beauty,58.2,2017-05-19
bed_bath_table,68.9,2017-05-19
bed_bath_table,89.9,2017-05-19
,258.0,2017-05-19
toys,78.9,2017-05-19
watches_gifts,69.0,2017-05-19
computers_accessories,44.99,2017-05-19
cool_stuff,20.99,2017-05-19
furniture_decor,179.0,2017-05-19
cool_stuff,199.0,2017-05-19
furniture_decor,13.9,2017-05-19
dvds_blu_ray,19.9,2017-05-19
computers_accessories,49.9,2017-05-19
health_beauty,18.99,2017-05-19
fashion_bags_accessories,24.9,2017-05-19
bed_bath_table,89.9,2017-05-19
home_appliances_2,209.99,2017-05-19
cool_stuff,119.99,2017-05-19
furniture_decor,13.9,2017-05-19
computers_accessories,529.0,2017-05-19
fashion_underwear_beach,62.0,2017-05-19
health_beauty,467.0,2017-05-19
garden_tools,119.99,2017-05-19
computers_accessories,199.0,2017-05-19
housewares,69.9,2017-05-19
furniture_decor,39.9,2017-05-19
housewares,152.9,2017-05-19
electronics,16.0,2017-05-19
bed_bath_table,49.9,2017-05-19
fashion_bags_accessories,79.9,2017-05-19
toys,59.99,2017-05-19
computers_accessories,89.9,2017-05-19
cool_stuff,69.99,2017-05-19
furniture_decor,24.9,2017-05-19
health_beauty,58.2,2017-05-19
computers_accessories,347.42,2017-05-19
health_beauty,467.0,2017-05-19
perfumery,169.0,2017-05-19
computers_accessories,349.0,2017-05-19
health_beauty,18.99,2017-05-19
cool_stuff,229.99,2017-05-19
watches_gifts,81.8,2017-05-19
health_beauty,467.0,2017-05-19
furniture_decor,59.9,2017-05-19
garden_tools,219.0,2017-05-19
perfumery,101.0,2017-05-19
perfumery,19.99,2017-05-19
bed_bath_table,210.0,2017-05-19
watches_gifts,759.0,2017-05-19
,64.99,2017-05-19
toys,94.9,2017-05-19
consoles_games,15.9,2017-05-19
sports_leisure,55.97,2017-05-19
perfumery,79.99,2017-05-19
health_beauty,550.0,2017-05-19
bed_bath_table,49.9,2017-05-19
computers_accessories,240.35,2017-05-19
cool_stuff,199.99,2017-05-19
housewares,69.0,2017-05-19
auto,117.3,2017-05-19
garden_tools,109.99,2017-05-19
electronics,14.9,2017-05-19
fashion_male_clothing,110.9,2017-05-19
fashion_bags_accessories,21.99,2017-05-19
housewares,48.9,2017-05-19
electronics,89.0,2017-05-19
housewares,152.9,2017-05-19
sports_leisure,104.0,2017-05-19
furniture_decor,45.9,2017-05-19
electronics,70.0,2017-05-19
bed_bath_table,19.9,2017-05-19
furniture_decor,43.99,2017-05-19
computers_accessories,105.0,2017-05-19
cool_stuff,59.9,2017-05-19
telephony,17.0,2017-05-19
fashio_female_clothing,22.4,2017-05-19
housewares,123.9,2017-05-19
cool_stuff,59.9,2017-05-19
housewares,123.9,2017-05-19
fashion_bags_accessories,59.9,2017-05-19
health_beauty,19.9,2017-05-19
garden_tools,126.99,2017-05-19
bed_bath_table,24.9,2017-05-19
housewares,123.9,2017-05-19
sports_leisure,89.0,2017-05-19
furniture_decor,12.99,2017-05-19
housewares,123.9,2017-05-19
,39.9,2017-05-19
bed_bath_table,69.9,2017-05-19
cool_stuff,99.99,2017-05-19
bed_bath_table,19.9,2017-05-19
auto,147.9,2017-05-19
housewares,123.9,2017-05-19
health_beauty,19.9,2017-05-19
home_confort,89.9,2017-05-19
cool_stuff,39.9,2017-05-19
furniture_decor,135.0,2017-05-19
computers_accessories,26.9,2017-05-19
furniture_decor,26.0,2017-05-19
health_beauty,19.9,2017-05-19
furniture_living_room,129.9,2017-05-19
cool_stuff,99.99,2017-05-19
auto,143.8,2017-05-19
furniture_decor,26.0,2017-05-19
electronics,430.0,2017-05-19
bed_bath_table,59.9,2017-05-19
furniture_decor,26.0,2017-05-19
computers_accessories,49.9,2017-05-19
cool_stuff,129.99,2017-05-19
health_beauty,63.9,2017-05-19
furniture_decor,47.0,2017-05-19
sports_leisure,69.9,2017-05-19
bed_bath_table,81.8,2017-05-19
furniture_decor,26.0,2017-05-19
sports_leisure,65.0,2017-05-19
health_beauty,199.9,2017-05-19
health_beauty,89.9,2017-05-19
sports_leisure,65.0,2017-05-19
fashion_male_clothing,199.9,2017-05-19
sports_leisure,65.0,2017-05-19
auto,122.99,2017-05-19
furniture_decor,119.9,2017-05-19
stationery,189.99,2017-05-19
computers_accessories,45.0,2017-05-19
watches_gifts,29.0,2017-05-19
home_confort,89.9,2017-05-19
fashion_male_clothing,187.2,2017-05-19
sports_leisure,109.99,2017-05-19
furniture_decor,24.75,2017-05-19
computers_accessories,89.0,2017-05-19
furniture_decor,26.0,2017-05-19
toys,52.9,2017-05-19
housewares,61.0,2017-05-19
housewares,42.9,2017-05-19
housewares,59.9,2017-05-19
computers_accessories,97.0,2017-05-19
fashion_bags_accessories,24.99,2017-05-19
cool_stuff,129.99,2017-05-19
baby,59.9,2017-05-19
consoles_games,239.99,2017-05-19
fashion_bags_accessories,14.9,2017-05-19
sports_leisure,179.0,2017-05-19
bed_bath_table,19.9,2017-05-19
furniture_decor,39.99,2017-05-19
furniture_bedroom,108.99,2017-05-19
cool_stuff,373.0,2017-05-19
furniture_decor,24.75,2017-05-19
computers_accessories,199.0,2017-05-19
telephony,29.99,2017-05-19
computers_accessories,89.0,2017-05-19
toys,89.99,2017-05-19
furniture_decor,189.9,2017-05-19
,44.9,2017-05-19
telephony,20.89,2017-05-19
housewares,41.9,2017-05-19
cool_stuff,39.9,2017-05-19
bed_bath_table,220.0,2017-05-19
computers_accessories,49.9,2017-05-19
housewares,123.9,2017-05-19
cool_stuff,99.99,2017-05-19
toys,94.9,2017-05-19
housewares,123.9,2017-05-19
auto,29.7,2017-05-19
computers_accessories,144.99,2017-05-19
toys,279.99,2017-05-19
computers_accessories,34.5,2017-05-19
perfumery,449.9,2017-05-20
cool_stuff,99.9,2017-05-20
agro_industry_and_commerce,869.97,2017-05-20
watches_gifts,129.9,2017-05-20
furniture_decor,139.9,2017-05-20
bed_bath_table,69.9,2017-05-20
bed_bath_table,227.0,2017-05-20
toys,45.5,2017-05-20
,32.9,2017-05-20
,32.9,2017-05-20
computers_accessories,93.9,2017-05-20
cool_stuff,99.9,2017-05-20
sports_leisure,40.33,2017-05-20
fashion_bags_accessories,399.0,2017-05-20
toys,42.99,2017-05-20
computers_accessories,199.9,2017-05-20
fashion_bags_accessories,39.0,2017-05-20
toys,94.9,2017-05-20
sports_leisure,13.99,2017-05-20
auto,94.3,2017-05-20
sports_leisure,121.0,2017-05-20
stationery,29.0,2017-05-20
,39.9,2017-05-20
housewares,169.9,2017-05-20
sports_leisure,121.0,2017-05-20
perfumery,399.99,2017-05-20
cool_stuff,59.9,2017-05-20
housewares,149.9,2017-05-20
perfumery,69.9,2017-05-20
computers_accessories,144.99,2017-05-20
bed_bath_table,59.9,2017-05-20
furniture_decor,72.9,2017-05-20
telephony,49.99,2017-05-20
electronics,13.9,2017-05-20
perfumery,56.99,2017-05-20
toys,52.9,2017-05-20
watches_gifts,665.54,2017-05-20
sports_leisure,85.0,2017-05-20
housewares,92.0,2017-05-20
bed_bath_table,49.95,2017-05-20
sports_leisure,252.0,2017-05-20
fashion_shoes,29.9,2017-05-20
sports_leisure,32.8,2017-05-20
telephony,15.99,2017-05-20
furniture_decor,114.9,2017-05-20
bed_bath_table,59.99,2017-05-20
sports_leisure,13.99,2017-05-20
luggage_accessories,89.9,2017-05-20
bed_bath_table,49.9,2017-05-20
cool_stuff,99.99,2017-05-20
fashion_bags_accessories,49.0,2017-05-20
garden_tools,199.9,2017-05-20
cool_stuff,289.5,2017-05-20
pet_shop,16.8,2017-05-20
housewares,89.99,2017-05-20
luggage_accessories,89.9,2017-05-20
pet_shop,16.8,2017-05-20
luggage_accessories,89.9,2017-05-20
housewares,89.99,2017-05-20
luggage_accessories,259.9,2017-05-20
housewares,34.9,2017-05-20
cool_stuff,99.99,2017-05-20
luggage_accessories,259.9,2017-05-20
perfumery,179.0,2017-05-20
watches_gifts,55.0,2017-05-20
furniture_mattress_and_upholstery,399.99,2017-05-20
stationery,59.9,2017-05-20
toys,144.9,2017-05-20
cool_stuff,99.99,2017-05-20
computers_accessories,31.9,2017-05-20
consoles_games,230.0,2017-05-20
luggage_accessories,259.9,2017-05-20
baby,79.9,2017-05-20
sports_leisure,135.0,2017-05-20
bed_bath_table,214.99,2017-05-20
computers_accessories,139.9,2017-05-20
musical_instruments,479.9,2017-05-20
baby,29.9,2017-05-20
electronics,11.9,2017-05-20
telephony,13.98,2017-05-20
health_beauty,239.9,2017-05-21
watches_gifts,56.0,2017-05-21
fashion_bags_accessories,29.9,2017-05-21
computers_accessories,24.98,2017-05-21
baby,79.9,2017-05-21
perfumery,169.0,2017-05-21
pet_shop,13.99,2017-05-21
watches_gifts,47.9,2017-05-21
computers_accessories,51.0,2017-05-21
bed_bath_table,20.0,2017-05-21
perfumery,79.99,2017-05-21
bed_bath_table,20.0,2017-05-21
sports_leisure,99.9,2017-05-21
fashion_bags_accessories,24.9,2017-05-21
computers_accessories,12.88,2017-05-21
watches_gifts,795.0,2017-05-21
home_confort,229.0,2017-05-21
,69.9,2017-05-21
bed_bath_table,50.4,2017-05-21
bed_bath_table,50.4,2017-05-21
books_general_interest,34.99,2017-05-21
bed_bath_table,59.9,2017-05-21
housewares,119.9,2017-05-21
pet_shop,79.7,2017-05-21
auto,1199.99,2017-05-21
electronics,18.9,2017-05-21
cool_stuff,229.99,2017-05-21
auto,99.0,2017-05-21
luggage_accessories,139.9,2017-05-21
pet_shop,109.99,2017-05-21
computers_accessories,31.9,2017-05-21
sports_leisure,199.0,2017-05-21
perfumery,56.99,2017-05-21
cool_stuff,69.99,2017-05-21
,13.99,2017-05-21
furniture_decor,189.0,2017-05-21
bed_bath_table,215.0,2017-05-21
toys,279.99,2017-05-21
watches_gifts,197.8,2017-05-21
computers_accessories,9.99,2017-05-21
perfumery,56.99,2017-05-21
housewares,29.9,2017-05-21
health_beauty,15.0,2017-05-21
pet_shop,5.5,2017-05-21
office_furniture,124.99,2017-05-21
housewares,21.9,2017-05-21
furniture_decor,7.9,2017-05-21
fashion_bags_accessories,29.9,2017-05-21
luggage_accessories,89.9,2017-05-21
bed_bath_table,65.9,2017-05-21
telephony,13.98,2017-05-21
luggage_accessories,89.9,2017-05-21
computers_accessories,44.9,2017-05-21
books_general_interest,119.5,2017-05-21
sports_leisure,81.36,2017-05-21
perfumery,159.9,2017-05-21
sports_leisure,59.99,2017-05-21
furniture_decor,38.5,2017-05-21
luggage_accessories,102.9,2017-05-21
bed_bath_table,210.0,2017-05-21
furniture_decor,24.9,2017-05-21
perfumery,56.99,2017-05-21
baby,120.0,2017-05-21
health_beauty,740.0,2017-05-21
luggage_accessories,79.9,2017-05-21
perfumery,129.9,2017-05-21
bed_bath_table,89.9,2017-05-21
furniture_decor,36.9,2017-05-21
pet_shop,13.99,2017-05-21
bed_bath_table,89.9,2017-05-21
luggage_accessories,79.9,2017-05-21
health_beauty,467.0,2017-05-21
housewares,89.99,2017-05-21
sports_leisure,81.36,2017-05-21
telephony,21.9,2017-05-21
sports_leisure,69.9,2017-05-21
sports_leisure,81.36,2017-05-21
bed_bath_table,89.9,2017-05-21
housewares,89.99,2017-05-21
cool_stuff,65.0,2017-05-21
bed_bath_table,214.99,2017-05-21
computers_accessories,31.9,2017-05-21
computers_accessories,39.9,2017-05-21
auto,14.99,2017-05-21
housewares,199.9,2017-05-21
garden_tools,119.9,2017-05-21
,98.0,2017-05-21
pet_shop,119.0,2017-05-21
cool_stuff,49.9,2017-05-21
computers_accessories,39.9,2017-05-21
home_appliances_2,129.0,2017-05-21
bed_bath_table,19.9,2017-05-21
housewares,16.99,2017-05-21
telephony,25.99,2017-05-21
cool_stuff,129.99,2017-05-21
sports_leisure,72.9,2017-05-21
housewares,124.2,2017-05-21
sports_leisure,271.0,2017-05-21
sports_leisure,79.0,2017-05-21
toys,11.9,2017-05-21
fashion_bags_accessories,34.9,2017-05-21
health_beauty,64.99,2017-05-21
housewares,37.9,2017-05-21
housewares,124.2,2017-05-21
perfumery,149.9,2017-05-21
health_beauty,144.9,2017-05-21
health_beauty,64.99,2017-05-21
bed_bath_table,119.9,2017-05-21
market_place,21.99,2017-05-21
bed_bath_table,158.2,2017-05-21
auto,14.99,2017-05-21
bed_bath_table,19.9,2017-05-21
health_beauty,64.9,2017-05-21
cool_stuff,129.99,2017-05-21
sports_leisure,36.9,2017-05-21
health_beauty,119.9,2017-05-21
furniture_decor,61.9,2017-05-21
health_beauty,96.0,2017-05-21
computers_accessories,98.79,2017-05-21
food_drink,21.5,2017-05-21
home_confort,89.9,2017-05-21
health_beauty,148.9,2017-05-21
furniture_decor,65.0,2017-05-21
bed_bath_table,220.0,2017-05-21
food_drink,21.5,2017-05-21
electronics,38.99,2017-05-21
housewares,129.99,2017-05-21
auto,238.9,2017-05-21
telephony,37.99,2017-05-21
cool_stuff,129.99,2017-05-21
computers_accessories,99.0,2017-05-21
books_general_interest,129.9,2017-05-21
health_beauty,64.99,2017-05-21
stationery,54.9,2017-05-21
watches_gifts,179.0,2017-05-21
furniture_decor,120.0,2017-05-21
toys,42.99,2017-05-21
,98.0,2017-05-21
computers_accessories,29.9,2017-05-21
auto,14.99,2017-05-21
consoles_games,29.99,2017-05-21
bed_bath_table,59.9,2017-05-21
sports_leisure,135.0,2017-05-21
garden_tools,126.99,2017-05-21
toys,149.0,2017-05-21
luggage_accessories,109.9,2017-05-21
bed_bath_table,99.9,2017-05-21
toys,50.0,2017-05-21
market_place,189.99,2017-05-21
housewares,59.9,2017-05-21
telephony,16.9,2017-05-21
electronics,40.0,2017-05-21
cool_stuff,55.0,2017-05-21
bed_bath_table,99.9,2017-05-21
telephony,16.5,2017-05-21
cool_stuff,849.0,2017-05-21
electronics,12.9,2017-05-21
food_drink,21.5,2017-05-21
computers_accessories,89.0,2017-05-21
cool_stuff,129.99,2017-05-21
fashion_bags_accessories,19.9,2017-05-21
auto,14.99,2017-05-21
furniture_decor,206.0,2017-05-21
perfumery,84.99,2017-05-21
health_beauty,760.0,2017-05-22
housewares,59.9,2017-05-22
computers_accessories,45.0,2017-05-22
computers_accessories,89.0,2017-05-22
computers_accessories,45.0,2017-05-22
,24.9,2017-05-22
bed_bath_table,40.99,2017-05-22
sports_leisure,104.0,2017-05-22
cool_stuff,499.9,2017-05-22
fashion_bags_accessories,59.9,2017-05-22
garden_tools,589.0,2017-05-22
health_beauty,59.0,2017-05-22
sports_leisure,49.9,2017-05-22
furniture_decor,44.35,2017-05-22
health_beauty,19.99,2017-05-22
cool_stuff,45.9,2017-05-22
telephony,17.0,2017-05-22
bed_bath_table,220.0,2017-05-22
sports_leisure,69.9,2017-05-22
garden_tools,34.9,2017-05-22
bed_bath_table,26.9,2017-05-22
bed_bath_table,114.99,2017-05-22
furniture_decor,40.9,2017-05-22
sports_leisure,32.8,2017-05-22
bed_bath_table,139.9,2017-05-22
signaling_and_security,74.9,2017-05-22
bed_bath_table,24.9,2017-05-22
food_drink,22.81,2017-05-22
cool_stuff,99.99,2017-05-22
sports_leisure,252.0,2017-05-22
telephony,16.5,2017-05-22
furniture_bedroom,219.0,2017-05-22
telephony,19.95,2017-05-22
furniture_decor,12.9,2017-05-22
stationery,99.0,2017-05-22
furniture_decor,109.0,2017-05-22
housewares,29.9,2017-05-22
fashion_sport,49.95,2017-05-22
housewares,29.9,2017-05-22
health_beauty,32.98,2017-05-22
bed_bath_table,163.99,2017-05-22
furniture_decor,99.9,2017-05-22
telephony,29.99,2017-05-22
perfumery,62.9,2017-05-22
housewares,28.99,2017-05-22
telephony,12.5,2017-05-22
housewares,75.0,2017-05-22
computers_accessories,44.9,2017-05-22
,24.9,2017-05-22
cool_stuff,39.9,2017-05-22
cool_stuff,129.99,2017-05-22
housewares,75.0,2017-05-22
perfumery,28.9,2017-05-22
garden_tools,59.9,2017-05-22
,24.9,2017-05-22
fashion_bags_accessories,24.99,2017-05-22
garden_tools,59.9,2017-05-22
fashion_bags_accessories,86.7,2017-05-22
housewares,16.99,2017-05-22
computers_accessories,97.0,2017-05-22
,29.0,2017-05-22
tablets_printing_image,99.0,2017-05-22
toys,119.99,2017-05-22
health_beauty,458.0,2017-05-22
,32.9,2017-05-22
toys,64.9,2017-05-22
housewares,16.99,2017-05-22
housewares,16.99,2017-05-22
pet_shop,78.87,2017-05-22
housewares,24.99,2017-05-22
perfumery,139.9,2017-05-22
fashion_bags_accessories,89.99,2017-05-22
industry_commerce_and_business,379.9,2017-05-22
home_confort,230.0,2017-05-22
electronics,415.99,2017-05-22
sports_leisure,14.33,2017-05-22
watches_gifts,199.0,2017-05-22
computers_accessories,469.0,2017-05-22
bed_bath_table,44.5,2017-05-22
housewares,43.0,2017-05-22
telephony,434.99,2017-05-22
sports_leisure,199.99,2017-05-22
perfumery,149.9,2017-05-22
bed_bath_table,219.9,2017-05-22
,349.99,2017-05-22
health_beauty,329.99,2017-05-22
cool_stuff,24.0,2017-05-22
cool_stuff,229.99,2017-05-22
bed_bath_table,79.9,2017-05-22
cool_stuff,129.99,2017-05-22
bed_bath_table,18.99,2017-05-22
health_beauty,760.0,2017-05-22
bed_bath_table,72.9,2017-05-22
cool_stuff,260.0,2017-05-22
small_appliances,39.99,2017-05-22
sports_leisure,1799.0,2017-05-22
furniture_decor,43.9,2017-05-22
bed_bath_table,160.99,2017-05-22
cool_stuff,57.99,2017-05-22
health_beauty,18.99,2017-05-22
bed_bath_table,139.9,2017-05-22
toys,229.99,2017-05-22
baby,79.9,2017-05-22
sports_leisure,91.99,2017-05-22
auto,69.99,2017-05-22
small_appliances,849.0,2017-05-22
perfumery,56.99,2017-05-22
sports_leisure,54.85,2017-05-22
sports_leisure,59.9,2017-05-22
sports_leisure,79.99,2017-05-22
audio,79.0,2017-05-22
fashion_shoes,29.9,2017-05-22
sports_leisure,54.85,2017-05-22
furniture_decor,399.99,2017-05-22
sports_leisure,54.85,2017-05-22
health_beauty,33.9,2017-05-22
fashion_shoes,29.9,2017-05-22
health_beauty,467.0,2017-05-22
computers_accessories,28.3,2017-05-22
health_beauty,57.99,2017-05-22
bed_bath_table,69.99,2017-05-22
fashion_bags_accessories,39.9,2017-05-22
baby,79.9,2017-05-22
computers_accessories,217.91,2017-05-22
perfumery,56.99,2017-05-22
computers_accessories,28.3,2017-05-22
housewares,89.99,2017-05-22
computers_accessories,28.3,2017-05-22
health_beauty,467.0,2017-05-22
cool_stuff,132.7,2017-05-22
computers_accessories,28.3,2017-05-22
bed_bath_table,193.99,2017-05-22
computers_accessories,28.3,2017-05-22
health_beauty,18.99,2017-05-22
garden_tools,449.0,2017-05-22
garden_tools,449.0,2017-05-22
