product_category_en,Revenue,Freight Costs,Order_Date
health_beauty,326.16,33.03,2017-11-07
baby,159.99,103.25,2017-11-07
fashion_bags_accessories,49.0,15.1,2017-11-07
kitchen_dining_laundry_garden_furniture,159.99,33.35,2017-11-07
sports_leisure,6.9,11.85,2017-11-07
garden_tools,59.9,17.67,2017-11-07
garden_tools,59.9,17.67,2017-11-07
sports_leisure,369.49,35.86,2017-11-07
bed_bath_table,49.99,15.1,2017-11-07
sports_leisure,72.9,27.05,2017-11-07
housewares,79.9,17.81,2017-11-07
bed_bath_table,40.0,17.6,2017-11-07
auto,34.0,9.34,2017-11-07
watches_gifts,29.0,7.78,2017-11-07
bed_bath_table,56.99,16.16,2017-11-07
watches_gifts,39.9,15.1,2017-11-07
watches_gifts,138.9,18.22,2017-11-07
health_beauty,39.9,15.1,2017-11-07
perfumery,52.9,12.5,2017-11-08
furniture_decor,99.99,29.1,2017-11-08
furniture_decor,45.9,12.69,2017-11-08
health_beauty,79.9,14.29,2017-11-08
fashion_underwear_beach,59.9,11.92,2017-11-08
christmas_supplies,12.99,7.94,2017-11-08
perfumery,39.5,15.1,2017-11-08
fashion_bags_accessories,69.0,14.23,2017-11-08
furniture_decor,38.4,16.11,2017-11-08
furniture_decor,45.9,12.69,2017-11-08
furniture_decor,27.0,8.72,2017-11-08
construction_tools_lights,250.0,62.49,2017-11-08
luggage_accessories,129.9,37.0,2017-11-08
telephony,289.0,27.3,2017-11-08
furniture_decor,99.99,29.1,2017-11-08
health_beauty,119.9,13.86,2017-11-08
telephony,16.9,7.78,2017-11-08
health_beauty,59.99,20.91,2017-11-08
furniture_decor,99.99,29.1,2017-11-08
baby,52.0,16.61,2017-11-08
health_beauty,23.99,11.85,2017-11-08
cool_stuff,199.0,18.64,2017-11-08
furniture_decor,83.88,81.07,2017-11-08
health_beauty,79.0,9.37,2017-11-08
luggage_accessories,129.9,18.16,2017-11-08
toys,49.99,16.79,2017-11-08
computers_accessories,67.0,14.22,2017-11-08
computers_accessories,67.0,14.22,2017-11-08
sports_leisure,65.0,25.73,2017-11-08
furniture_decor,38.4,16.11,2017-11-08
sports_leisure,69.9,13.51,2017-11-08
computers_accessories,29.0,8.27,2017-11-08
watches_gifts,319.0,19.51,2017-11-08
stationery,79.0,17.8,2017-11-08
office_furniture,146.99,82.35,2017-11-08
furniture_decor,59.9,15.18,2017-11-08
bed_bath_table,39.99,13.37,2017-11-08
pet_shop,78.9,9.3,2017-11-08
furniture_decor,59.9,15.18,2017-11-08
furniture_decor,41.5,15.79,2017-11-08
furniture_decor,49.0,15.1,2017-11-08
health_beauty,121.9,18.1,2017-11-08
telephony,21.99,15.1,2017-11-08
telephony,21.9,15.1,2017-11-08
furniture_decor,49.9,12.69,2017-11-08
furniture_decor,38.4,16.11,2017-11-08
fashion_bags_accessories,46.56,7.78,2017-11-08
furniture_decor,49.9,12.69,2017-11-08
bed_bath_table,160.0,25.96,2017-11-08
sports_leisure,14.0,16.79,2017-11-08
toys,49.99,16.79,2017-11-08
computers_accessories,10.0,7.78,2017-11-08
auto,14.99,14.64,2017-11-08
electronics,13.65,7.78,2017-11-08
fashion_bags_accessories,49.99,7.78,2017-11-08
toys,120.9,41.92,2017-11-08
bed_bath_table,54.9,13.08,2017-11-08
telephony,29.99,14.1,2017-11-08
bed_bath_table,99.9,21.19,2017-11-08
furniture_decor,99.9,17.95,2017-11-08
health_beauty,49.0,17.6,2017-11-08
fashion_bags_accessories,41.65,15.19,2017-11-08
fashion_bags_accessories,20.3,11.85,2017-11-08
fashion_bags_accessories,41.3,0.69,2017-11-08
health_beauty,85.9,9.42,2017-11-08
bed_bath_table,69.9,54.24,2017-11-08
watches_gifts,49.0,15.1,2017-11-08
cool_stuff,249.9,69.21,2017-11-08
cool_stuff,42.9,15.11,2017-11-08
telephony,29.99,14.1,2017-11-08
home_confort,89.9,13.65,2017-11-08
health_beauty,58.9,16.17,2017-11-08
telephony,289.0,16.77,2017-11-08
luggage_accessories,189.9,69.69,2017-11-08
bed_bath_table,114.9,18.05,2017-11-08
housewares,359.9,62.26,2017-11-08
bed_bath_table,99.9,17.95,2017-11-08
computers_accessories,999.0,70.41,2017-11-08
furniture_decor,75.0,16.16,2017-11-08
sports_leisure,37.49,14.1,2017-11-08
toys,129.9,9.1,2017-11-08
watches_gifts,79.0,15.3,2017-11-08
garden_tools,59.9,17.67,2017-11-08
consoles_games,59.99,14.17,2017-11-08
furniture_decor,149.9,17.53,2017-11-08
bed_bath_table,59.5,19.66,2017-11-08
electronics,113.0,18.04,2017-11-08
furniture_decor,49.9,12.69,2017-11-08
stationery,99.0,47.4,2017-11-08
bed_bath_table,40.0,17.6,2017-11-08
,7.5,11.85,2017-11-08
toys,49.99,17.63,2017-11-08
luggage_accessories,229.99,69.07,2017-11-08
furniture_decor,37.5,13.37,2017-11-08
bed_bath_table,89.9,17.88,2017-11-08
bed_bath_table,22.9,11.85,2017-11-08
telephony,29.99,25.63,2017-11-08
bed_bath_table,89.9,17.88,2017-11-08
stationery,95.0,17.92,2017-11-08
health_beauty,58.99,13.43,2017-11-08
cool_stuff,146.99,16.66,2017-11-08
telephony,39.9,21.15,2017-11-08
bed_bath_table,45.9,9.34,2017-11-08
sports_leisure,16.9,16.11,2017-11-08
bed_bath_table,45.9,9.34,2017-11-08
bed_bath_table,45.9,9.34,2017-11-08
construction_tools_construction,89.9,18.2,2017-11-08
toys,139.99,16.74,2017-11-08
electronics,16.9,25.63,2017-11-08
cool_stuff,90.0,44.48,2017-11-08
bed_bath_table,83.99,15.34,2017-11-08
garden_tools,59.9,35.93,2017-11-08
cool_stuff,99.99,17.95,2017-11-08
watches_gifts,199.0,13.52,2017-11-08
stationery,179.0,32.28,2017-11-08
bed_bath_table,253.52,82.86,2017-11-08
home_appliances,41.29,9.34,2017-11-08
electronics,59.9,16.18,2017-11-08
bed_bath_table,166.0,54.59,2017-11-08
bed_bath_table,45.9,9.34,2017-11-08
auto,59.98,15.17,2017-11-08
toys,29.68,9.34,2017-11-08
bed_bath_table,55.6,12.73,2017-11-08
computers_accessories,149.87,16.81,2017-11-08
auto,59.9,13.44,2017-11-08
telephony,29.99,7.78,2017-11-08
musical_instruments,34.99,9.74,2017-11-08
furniture_decor,19.9,15.1,2017-11-08
bed_bath_table,13.9,11.85,2017-11-08
consoles_games,315.0,10.95,2017-11-08
telephony,24.99,7.78,2017-11-08
bed_bath_table,28.9,16.11,2017-11-08
toys,29.68,9.34,2017-11-08
computers_accessories,229.0,16.35,2017-11-08
perfumery,53.9,16.14,2017-11-08
housewares,34.9,16.79,2017-11-08
telephony,89.9,8.37,2017-11-08
garden_tools,59.9,17.67,2017-11-08
computers_accessories,68.99,8.72,2017-11-08
computers_accessories,75.9,25.81,2017-11-08
garden_tools,59.9,65.23,2017-11-08
telephony,27.99,14.1,2017-11-08
auto,64.9,14.64,2017-11-08
sports_leisure,89.99,16.39,2017-11-08
toys,149.0,58.9,2017-11-08
bed_bath_table,109.9,17.48,2017-11-08
housewares,58.9,26.55,2017-11-08
electronics,49.0,25.63,2017-11-08
bed_bath_table,65.0,13.47,2017-11-08
sports_leisure,249.99,29.11,2017-11-08
,129.99,18.16,2017-11-08
garden_tools,59.9,37.97,2017-11-08
bed_bath_table,113.57,13.81,2017-11-08
bed_bath_table,109.9,17.48,2017-11-08
bed_bath_table,109.9,17.48,2017-11-08
bed_bath_table,109.9,17.48,2017-11-08
bed_bath_table,109.9,17.48,2017-11-08
watches_gifts,49.0,7.78,2017-11-08
luggage_accessories,50.9,13.38,2017-11-08
toys,75.0,9.34,2017-11-08
cool_stuff,146.99,43.44,2017-11-08
bed_bath_table,422.0,22.92,2017-11-08
health_beauty,50.9,8.72,2017-11-08
housewares,39.99,17.6,2017-11-08
,32.99,25.63,2017-11-08
computers_accessories,29.99,17.6,2017-11-08
housewares,40.5,19.84,2017-11-08
housewares,40.5,19.84,2017-11-08
bed_bath_table,144.9,19.25,2017-11-08
bed_bath_table,144.9,19.25,2017-11-08
bed_bath_table,144.9,19.25,2017-11-08
bed_bath_table,144.9,19.25,2017-11-08
bed_bath_table,144.9,19.25,2017-11-08
industry_commerce_and_business,64.9,19.69,2017-11-08
furniture_decor,38.4,12.69,2017-11-08
stationery,168.0,32.21,2017-11-08
cool_stuff,599.0,21.44,2017-11-08
watches_gifts,689.99,19.59,2017-11-08
garden_tools,41.9,14.1,2017-11-08
bed_bath_table,114.9,12.51,2017-11-08
bed_bath_table,99.99,36.21,2017-11-08
sports_leisure,31.0,15.1,2017-11-08
bed_bath_table,375.0,28.95,2017-11-08
bed_bath_table,49.8,15.1,2017-11-08
watches_gifts,99.99,15.45,2017-11-08
watches_gifts,29.0,7.78,2017-11-08
bed_bath_table,29.99,15.1,2017-11-08
home_confort,89.9,3.09,2017-11-08
bed_bath_table,39.99,30.9,2017-11-08
health_beauty,84.52,11.8,2017-11-08
health_beauty,84.52,11.8,2017-11-08
furniture_decor,22.37,16.79,2017-11-08
luggage_accessories,126.9,29.29,2017-11-08
sports_leisure,220.0,18.79,2017-11-08
fashion_bags_accessories,49.9,7.78,2017-11-08
computers_accessories,42.79,15.79,2017-11-08
health_beauty,59.9,13.44,2017-11-08
health_beauty,159.9,18.37,2017-11-08
bed_bath_table,45.9,16.92,2017-11-08
furniture_decor,49.0,14.1,2017-11-09
health_beauty,35.7,9.03,2017-11-09
furniture_decor,14.9,42.38,2017-11-09
baby,109.9,14.5,2017-11-09
housewares,186.9,18.56,2017-11-09
audio,44.99,12.69,2017-11-09
audio,44.99,12.69,2017-11-09
audio,44.99,12.69,2017-11-09
bed_bath_table,39.97,14.1,2017-11-09
health_beauty,47.99,17.63,2017-11-09
electronics,34.9,15.11,2017-11-09
electronics,13.65,11.85,2017-11-09
housewares,129.0,28.28,2017-11-09
signaling_and_security,118.0,39.76,2017-11-09
cool_stuff,139.99,17.23,2017-11-09
furniture_decor,37.9,13.08,2017-11-09
baby,52.99,8.72,2017-11-09
health_beauty,51.0,9.03,2017-11-09
home_construction,84.0,15.34,2017-11-09
housewares,58.9,25.25,2017-11-09
cool_stuff,132.9,21.42,2017-11-09
auto,27.99,17.63,2017-11-09
bed_bath_table,59.99,12.76,2017-11-09
telephony,129.0,21.7,2017-11-09
stationery,79.0,13.57,2017-11-09
watches_gifts,219.0,16.28,2017-11-09
watches_gifts,39.0,7.78,2017-11-09
health_beauty,37.0,9.03,2017-11-09
furniture_decor,37.9,19.84,2017-11-09
sports_leisure,64.9,5.4,2017-11-09
audio,299.99,15.12,2017-11-09
sports_leisure,138.55,12.67,2017-11-09
signaling_and_security,118.0,39.76,2017-11-09
baby,64.9,7.78,2017-11-09
sports_leisure,64.9,5.4,2017-11-09
computers,1340.0,44.74,2017-11-09
sports_leisure,64.9,5.4,2017-11-09
signaling_and_security,118.0,39.76,2017-11-09
office_furniture,112.99,24.9,2017-11-09
office_furniture,112.99,24.9,2017-11-09
health_beauty,325.0,17.02,2017-11-09
bed_bath_table,29.99,15.43,2017-11-09
stationery,79.0,17.8,2017-11-09
housewares,49.9,15.1,2017-11-09
bed_bath_table,85.99,11.81,2017-11-09
bed_bath_table,29.99,15.44,2017-11-09
computers_accessories,91.9,15.4,2017-11-09
stationery,79.0,17.8,2017-11-09
bed_bath_table,29.99,15.44,2017-11-09
baby,59.9,15.18,2017-11-09
auto,19.55,15.1,2017-11-09
sports_leisure,89.9,20.12,2017-11-09
housewares,699.99,40.56,2017-11-09
furniture_decor,22.99,7.05,2017-11-09
furniture_decor,22.99,7.05,2017-11-09
fashion_bags_accessories,49.0,15.1,2017-11-09
bed_bath_table,160.0,58.91,2017-11-09
baby,50.0,12.84,2017-11-09
baby,50.0,12.84,2017-11-09
baby,139.0,19.25,2017-11-09
auto,117.3,17.53,2017-11-09
books_general_interest,10.9,8.72,2017-11-09
telephony,19.9,16.79,2017-11-09
telephony,27.99,16.79,2017-11-09
garden_tools,37.9,15.11,2017-11-09
cool_stuff,25.0,12.48,2017-11-09
electronics,9.5,14.1,2017-11-09
health_beauty,32.55,9.03,2017-11-09
computers_accessories,3.9,11.85,2017-11-09
auto,117.3,14.43,2017-11-09
health_beauty,79.9,15.31,2017-11-09
toys,34.9,7.78,2017-11-09
toys,54.9,16.14,2017-11-09
sports_leisure,85.7,59.61,2017-11-09
pet_shop,148.0,17.48,2017-11-09
housewares,34.2,11.73,2017-11-09
baby,135.0,25.79,2017-11-09
office_furniture,399.0,40.31,2017-11-09
sports_leisure,39.0,12.69,2017-11-09
garden_tools,59.9,9.94,2017-11-09
perfumery,169.9,27.73,2017-11-09
bed_bath_table,40.0,16.6,2017-11-09
furniture_decor,38.4,15.11,2017-11-09
sports_leisure,40.49,7.78,2017-11-09
furniture_decor,38.4,15.11,2017-11-09
sports_leisure,112.0,13.12,2017-11-09
baby,175.99,26.51,2017-11-09
furniture_decor,199.0,26.43,2017-11-09
health_beauty,58.99,11.73,2017-11-09
housewares,49.77,12.69,2017-11-09
bed_bath_table,84.44,8.92,2017-11-09
computers_accessories,79.0,16.8,2017-11-09
garden_tools,59.9,17.67,2017-11-09
cool_stuff,125.0,16.63,2017-11-09
computers_accessories,149.99,34.87,2017-11-09
toys,39.9,9.34,2017-11-09
watches_gifts,65.0,7.78,2017-11-09
bed_bath_table,24.9,15.1,2017-11-09
auto,399.99,19.05,2017-11-09
computers_accessories,30.21,17.6,2017-11-09
fashion_bags_accessories,45.0,11.85,2017-11-09
housewares,289.99,46.49,2017-11-09
garden_tools,59.9,17.67,2017-11-09
toys,89.9,11.83,2017-11-09
baby,43.0,15.11,2017-11-09
watches_gifts,210.9,13.82,2017-11-09
air_conditioning,39.9,6.58,2017-11-09
computers_accessories,98.0,15.45,2017-11-09
baby,43.99,9.34,2017-11-09
garden_tools,89.99,22.54,2017-11-09
perfumery,13.99,11.85,2017-11-09
garden_tools,59.9,17.67,2017-11-09
telephony,28.99,15.1,2017-11-09
computers_accessories,89.9,18.2,2017-11-09
consoles_games,24.5,16.79,2017-11-09
watches_gifts,79.0,25.83,2017-11-09
musical_instruments,269.0,21.37,2017-11-09
watches_gifts,185.99,27.84,2017-11-09
stationery,109.0,18.01,2017-11-09
garden_tools,89.99,22.54,2017-11-09
computers_accessories,55.89,15.83,2017-11-09
housewares,39.0,17.6,2017-11-09
musical_instruments,199.0,10.21,2017-11-09
sports_leisure,69.9,16.25,2017-11-09
bed_bath_table,69.9,12.83,2017-11-09
sports_leisure,79.99,15.31,2017-11-09
telephony,75.0,15.28,2017-11-09
perfumery,145.0,15.77,2017-11-09
christmas_supplies,9.56,11.85,2017-11-09
auto,169.99,15.95,2017-11-09
sports_leisure,130.0,15.66,2017-11-09
flowers,15.6,16.11,2017-11-09
musical_instruments,355.0,23.33,2017-11-09
auto,399.0,16.54,2017-11-09
sports_leisure,130.0,15.66,2017-11-09
pet_shop,209.99,14.49,2017-11-09
musical_instruments,59.9,49.01,2017-11-09
computers_accessories,187.0,17.75,2017-11-09
bed_bath_table,125.93,13.22,2017-11-09
computers_accessories,98.9,13.71,2017-11-09
watches_gifts,65.0,11.93,2017-11-09
,49.77,15.1,2017-11-09
sports_leisure,84.94,12.93,2017-11-09
furniture_decor,119.0,20.07,2017-11-09
cool_stuff,139.9,14.0,2017-11-09
musical_instruments,59.9,49.01,2017-11-09
watches_gifts,59.0,11.93,2017-11-09
sports_leisure,139.0,18.54,2017-11-09
bed_bath_table,84.44,8.92,2017-11-09
watches_gifts,39.0,7.78,2017-11-09
auto,69.9,15.24,2017-11-09
watches_gifts,249.0,9.0,2017-11-09
cool_stuff,75.0,27.38,2017-11-09
fashion_bags_accessories,28.9,15.79,2017-11-09
bed_bath_table,89.99,13.65,2017-11-09
stationery,109.0,18.01,2017-11-09
bed_bath_table,237.99,16.42,2017-11-09
bed_bath_table,237.99,16.42,2017-11-09
bed_bath_table,237.99,16.42,2017-11-09
sports_leisure,69.9,16.12,2017-11-09
auto,109.9,28.15,2017-11-09
fashion_bags_accessories,49.0,7.78,2017-11-09
watches_gifts,689.99,13.64,2017-11-09
luggage_accessories,299.9,42.05,2017-11-09
furniture_decor,259.9,22.87,2017-11-09
bed_bath_table,39.9,16.6,2017-11-09
pet_shop,144.9,33.46,2017-11-09
bed_bath_table,149.9,23.92,2017-11-09
cool_stuff,42.9,16.11,2017-11-09
food,20.49,9.27,2017-11-09
auto,65.99,11.96,2017-11-09
housewares,43.0,16.11,2017-11-09
health_beauty,23.99,7.78,2017-11-09
auto,15.0,11.85,2017-11-09
sports_leisure,65.99,8.72,2017-11-09
sports_leisure,65.0,14.2,2017-11-09
housewares,25.0,17.56,2017-11-09
garden_tools,89.99,64.05,2017-11-09
food,84.99,10.01,2017-11-09
baby,50.0,16.11,2017-11-09
baby,11.9,12.48,2017-11-09
watches_gifts,689.99,17.17,2017-11-09
housewares,38.9,14.08,2017-11-09
health_beauty,165.7,14.91,2017-11-09
perfumery,56.99,11.9,2017-11-09
housewares,38.9,14.08,2017-11-09
garden_tools,59.9,13.44,2017-11-09
perfumery,104.9,17.21,2017-11-09
health_beauty,69.9,9.54,2017-11-09
pet_shop,55.9,15.14,2017-11-09
auto,89.9,29.03,2017-11-09
pet_shop,57.99,24.72,2017-11-09
computers,1340.0,51.79,2017-11-09
furniture_decor,39.9,17.6,2017-11-09
perfumery,27.9,7.78,2017-11-09
consoles_games,9.98,12.48,2017-11-09
stationery,79.0,17.8,2017-11-09
health_beauty,99.9,18.27,2017-11-09
auto,11.97,7.78,2017-11-09
health_beauty,349.9,19.7,2017-11-09
air_conditioning,299.9,29.48,2017-11-09
electronics,28.9,25.63,2017-11-09
furniture_decor,75.0,17.56,2017-11-09
watches_gifts,29.0,15.1,2017-11-09
garden_tools,59.9,2.24,2017-11-09
garden_tools,59.9,2.24,2017-11-09
food,19.99,11.85,2017-11-09
garden_tools,59.9,2.24,2017-11-09
garden_tools,59.9,2.24,2017-11-09
telephony,24.99,7.78,2017-11-09
telephony,43.99,7.78,2017-11-09
garden_tools,59.9,2.24,2017-11-09
garden_tools,59.9,2.24,2017-11-09
garden_tools,59.9,17.67,2017-11-09
bed_bath_table,89.9,16.26,2017-11-09
telephony,24.99,15.79,2017-11-09
auto,139.9,14.0,2017-11-09
telephony,145.0,14.41,2017-11-09
toys,499.9,14.7,2017-11-09
telephony,145.0,14.41,2017-11-09
bed_bath_table,104.9,15.49,2017-11-09
cool_stuff,146.99,20.52,2017-11-09
toys,29.9,21.15,2017-11-09
toys,399.99,38.46,2017-11-10
bed_bath_table,39.9,28.75,2017-11-10
computers_accessories,49.9,15.17,2017-11-10
telephony,215.94,26.54,2017-11-10
health_beauty,23.99,14.1,2017-11-10
stationery,79.0,29.9,2017-11-10
stationery,49.0,2.99,2017-11-10
sports_leisure,69.9,16.12,2017-11-10
furniture_decor,126.0,21.37,2017-11-10
furniture_decor,126.0,21.37,2017-11-10
perfumery,56.99,14.15,2017-11-10
furniture_decor,126.0,21.37,2017-11-10
furniture_decor,68.9,19.72,2017-11-10
computers_accessories,26.9,9.34,2017-11-10
watches_gifts,599.99,18.95,2017-11-10
health_beauty,151.52,26.34,2017-11-10
perfumery,369.9,20.16,2017-11-10
housewares,42.0,21.38,2017-11-10
signaling_and_security,205.0,62.62,2017-11-10
,13.0,3.33,2017-11-10
furniture_decor,89.9,13.65,2017-11-10
watches_gifts,133.0,16.56,2017-11-10
perfumery,228.09,13.1,2017-11-10
furniture_decor,179.0,31.09,2017-11-10
furniture_decor,179.0,31.09,2017-11-10
garden_tools,59.9,17.67,2017-11-10
garden_tools,59.9,17.67,2017-11-10
bed_bath_table,69.99,15.24,2017-11-10
health_beauty,79.9,15.31,2017-11-10
furniture_decor,50.9,16.12,2017-11-10
furniture_decor,50.9,16.12,2017-11-10
sports_leisure,152.9,16.83,2017-11-10
furniture_decor,50.9,16.12,2017-11-10
sports_leisure,40.0,11.85,2017-11-10
health_beauty,139.99,10.39,2017-11-10
sports_leisure,59.9,17.99,2017-11-10
perfumery,175.01,16.99,2017-11-10
furniture_decor,59.9,19.66,2017-11-10
drinks,38.49,7.78,2017-11-10
perfumery,349.9,20.02,2017-11-10
garden_tools,89.99,54.9,2017-11-10
cool_stuff,243.89,10.52,2017-11-10
watches_gifts,133.0,16.56,2017-11-10
garden_tools,59.9,13.44,2017-11-10
audio,89.0,15.37,2017-11-10
garden_tools,104.53,17.21,2017-11-10
fashion_bags_accessories,27.9,15.79,2017-11-10
telephony,29.0,15.1,2017-11-10
consoles_games,38.0,15.1,2017-11-10
consoles_games,40.0,15.1,2017-11-10
cool_stuff,163.9,21.64,2017-11-10
telephony,215.94,18.79,2017-11-10
housewares,29.9,9.34,2017-11-10
electronics,18.9,12.48,2017-11-10
toys,29.99,15.1,2017-11-10
furniture_decor,43.99,21.19,2017-11-10
cool_stuff,146.99,13.58,2017-11-10
telephony,34.99,14.1,2017-11-10
sports_leisure,269.9,18.33,2017-11-10
garden_tools,59.9,17.67,2017-11-10
auto,27.99,14.1,2017-11-10
computers_accessories,137.9,31.8,2017-11-10
furniture_decor,75.0,16.16,2017-11-10
auto,14.99,15.1,2017-11-10
health_beauty,429.0,16.75,2017-11-10
computers_accessories,180.0,15.01,2017-11-10
office_furniture,196.99,35.54,2017-11-10
computers_accessories,180.0,15.01,2017-11-10
health_beauty,75.9,18.1,2017-11-10
health_beauty,75.9,18.1,2017-11-10
electronics,49.0,8.27,2017-11-10
watches_gifts,59.9,15.17,2017-11-10
auto,139.0,23.29,2017-11-10
fashion_bags_accessories,39.9,12.48,2017-11-10
toys,85.0,16.03,2017-11-10
toys,149.99,15.8,2017-11-10
furniture_decor,179.0,17.99,2017-11-10
computers_accessories,180.0,15.01,2017-11-10
kitchen_dining_laundry_garden_furniture,109.0,19.62,2017-11-10
health_beauty,48.8,15.1,2017-11-10
consoles_games,9.0,16.79,2017-11-10
perfumery,120.42,16.6,2017-11-10
consoles_games,24.5,15.1,2017-11-10
telephony,24.9,14.1,2017-11-10
luggage_accessories,89.99,45.09,2017-11-10
furniture_decor,49.0,12.69,2017-11-10
watches_gifts,55.0,14.14,2017-11-10
electronics,19.5,8.27,2017-11-10
sports_leisure,104.0,26.62,2017-11-10
toys,29.99,15.1,2017-11-10
furniture_decor,75.0,13.08,2017-11-10
cool_stuff,139.93,17.42,2017-11-10
bed_bath_table,113.0,13.81,2017-11-10
telephony,24.99,7.78,2017-11-10
home_construction,29.9,16.11,2017-11-10
sports_leisure,204.9,14.45,2017-11-10
kitchen_dining_laundry_garden_furniture,109.0,19.62,2017-11-10
watches_gifts,278.98,16.7,2017-11-10
small_appliances,59.99,11.92,2017-11-10
electronics,5.99,16.11,2017-11-10
furniture_decor,38.4,9.34,2017-11-10
telephony,34.99,7.78,2017-11-10
watches_gifts,55.0,14.14,2017-11-10
computers_accessories,180.0,15.01,2017-11-10
sports_leisure,120.0,8.26,2017-11-10
,25.99,16.92,2017-11-10
baby,130.0,20.15,2017-11-10
cool_stuff,146.99,13.58,2017-11-10
construction_tools_construction,49.9,12.69,2017-11-10
watches_gifts,179.0,12.75,2017-11-10
bed_bath_table,40.0,14.08,2017-11-10
health_beauty,14.9,9.27,2017-11-10
toys,59.0,28.81,2017-11-10
toys,129.9,8.16,2017-11-10
health_beauty,131.99,9.74,2017-11-10
computers_accessories,180.0,15.01,2017-11-10
housewares,9.9,15.1,2017-11-10
furniture_decor,75.0,13.08,2017-11-10
watches_gifts,29.99,14.1,2017-11-10
garden_tools,79.9,17.81,2017-11-10
perfumery,135.0,14.7,2017-11-10
toys,89.9,17.88,2017-11-10
telephony,12.99,15.1,2017-11-10
,39.9,15.1,2017-11-10
perfumery,118.56,12.33,2017-11-10
consoles_games,9.0,16.79,2017-11-10
fashion_bags_accessories,69.9,28.36,2017-11-10
furniture_decor,45.9,16.11,2017-11-10
audio,19.9,7.78,2017-11-10
bed_bath_table,89.99,12.97,2017-11-10
fashion_bags_accessories,49.0,11.85,2017-11-10
toys,149.99,15.8,2017-11-10
furniture_decor,43.99,21.19,2017-11-10
auto,41.0,12.48,2017-11-10
auto,41.0,12.48,2017-11-10
fashion_bags_accessories,20.3,1.98,2017-11-10
cool_stuff,31.0,15.79,2017-11-10
auto,9.2,14.1,2017-11-10
garden_tools,99.9,17.95,2017-11-10
sports_leisure,89.99,9.48,2017-11-10
furniture_decor,189.99,18.04,2017-11-10
computers_accessories,44.99,15.1,2017-11-10
sports_leisure,138.0,13.99,2017-11-10
health_beauty,39.6,13.37,2017-11-10
sports_leisure,57.9,16.17,2017-11-10
watches_gifts,179.0,16.0,2017-11-10
health_beauty,171.0,15.7,2017-11-10
sports_leisure,220.0,18.79,2017-11-10
toys,149.0,17.29,2017-11-10
perfumery,419.0,21.47,2017-11-10
computers_accessories,98.9,18.26,2017-11-10
